0.0048,0,0,0,0,0,0,0
0.0288,0.0518199233716475,0.0916666666666663,0.0990421455938693,0.100478927203065,0.090229885057471,0.0527777777777779,0.0329035126722988
0.0528,0.0670498084291188,0.113984674329502,0.123371647509578,0.123659003831417,0.112068965517241,0.0698275862068967,0.0329098647017722
0.0768,0.0829501915708813,0.135344827586207,0.144540229885057,0.141666666666666,0.131130268199233,0.0838122605363986,0.0329162167312456
0.1008,0.0973180076628354,0.154214559386973,0.163218390804597,0.163888888888889,0.149042145593869,0.095977011494253,0.0329225687607191
0.1248,0.112164750957854,0.168869731800766,0.184099616858237,0.180172413793103,0.167816091954023,0.106130268199234,0.0329479768786127
0.1488,0.122030651340996,0.182854406130268,0.198180076628352,0.199616858237548,0.182950191570881,0.117337164750958,0.0330051451438735
0.1728,0.130938697318008,0.197318007662835,0.211494252873563,0.209674329501915,0.191954022988505,0.1272030651341,0.0331258337038684
0.1968,0.140134099616858,0.210823754789272,0.22787356321839,0.223946360153256,0.205651340996168,0.13639846743295,0.0332973384996506
0.2208,0.154214559386973,0.223467432950191,0.23639846743295,0.234674329501916,0.221168582375479,0.14588122605364,0.0335450676491139
0.2448,0.161494252873563,0.233524904214559,0.249425287356321,0.249808429118774,0.229693486590038,0.152873563218391,0.0337991488280506
0.2688,0.166379310344828,0.242337164750958,0.26139846743295,0.256896551724138,0.235919540229885,0.160057471264368,0.0340532300069872
0.2928,0.172605363984674,0.249904214559387,0.269061302681992,0.266954022988506,0.244827586206896,0.165421455938698,0.0343073111859239
0.3168,0.178927203065134,0.259099616858237,0.276819923371647,0.272892720306513,0.25919540229885,0.170977011494253,0.0347138410722226
0.3408,0.182758620689655,0.265325670498084,0.28639846743295,0.286494252873563,0.265900383141762,0.176532567049808,0.0350632026932605
0.3648,0.186590038314176,0.271647509578544,0.291283524904214,0.291091954022988,0.269923371647509,0.181226053639847,0.0354252683732453
0.3888,0.186590038314176,0.27816091954023,0.2977969348659,0.298946360153256,0.275383141762452,0.186973180076628,0.0356602934637617
0.4128,0.193103448275862,0.281417624521073,0.307854406130268,0.302107279693486,0.285153256704981,0.19272030651341,0.0359651908784857
0.4368,0.202490421455939,0.286302681992337,0.309578544061302,0.306896551724138,0.290900383141762,0.196647509578544,0.0362700882932097
0.4608,0.205172413793104,0.293007662835249,0.316379310344827,0.315038314176245,0.293773946360153,0.200574712643678,0.0365178174426729
0.4848,0.206513409961686,0.29463601532567,0.325191570881226,0.321647509578544,0.298084291187739,0.204597701149425,0.0367083783268754
0.5088,0.206513409961686,0.30316091954023,0.325191570881226,0.321647509578544,0.304022988505747,0.205651340996169,0.0368354189163438
0.5328,0.207854406130268,0.30316091954023,0.33227969348659,0.325,0.305459770114942,0.208620689655173,0.0370196277710729
0.5568,0.211973180076628,0.310153256704981,0.335919540229884,0.335153256704981,0.309961685823754,0.211685823754789,0.0369624595058121
0.5808,0.213314176245211,0.311877394636015,0.335919540229884,0.336877394636015,0.315996168582375,0.213697318007663,0.0370196277710729
0.6048,0.211973180076628,0.317241379310344,0.345114942528735,0.343869731800766,0.317528735632184,0.21580459770115,0.0371466683605412
0.6288,0.218869731800766,0.313697318007662,0.345114942528735,0.342145593869732,0.3205938697318,0.21992337164751,0.0372165406847488
0.6528,0.22308429118774,0.317241379310344,0.345114942528735,0.35095785440613,0.323659003831417,0.222988505747127,0.0374071015689513
0.6768,0.224521072796935,0.318965517241379,0.352586206896551,0.347413793103448,0.329885057471264,0.225095785440613,0.0374706218636854
0.7008,0.22308429118774,0.322605363984674,0.354406130268199,0.356417624521073,0.326724137931034,0.2272030651341,0.0374706218636854
0.7248,0.220306513409962,0.324425287356321,0.354406130268199,0.356417624521073,0.329885057471264,0.228256704980843,0.0375976624531538
0.7488,0.224521072796935,0.326245210727969,0.36015325670498,0.354597701149425,0.336206896551724,0.2272030651341,0.0374706218636854
0.7728,0.22595785440613,0.331704980842912,0.362068965517241,0.361877394636015,0.341091954022988,0.229406130268199,0.0374706218636854
0.7969,0.228831417624521,0.333620689655172,0.36015325670498,0.363697318007663,0.337835249042145,0.231513409961686,0.0375976624531538
0.8209,0.228831417624521,0.333620689655172,0.364080459770114,0.365613026819923,0.337835249042145,0.231513409961686,0.0375341421584196
0.8449,0.230268199233716,0.337260536398467,0.367911877394635,0.361877394636015,0.344348659003831,0.233620689655173,0.0377945753668297
0.8689,0.233141762452107,0.339176245210728,0.365996168582375,0.369252873563218,0.344348659003831,0.233620689655173,0.0377945753668297
